[zipcode=]제주 제주시 건입동 국립제주박물관  46227 ]
[zipcode=]제주 제주시 건입동 제주해양경찰서  46228 ]
[zipcode=]제주 제주시 건입동 제주해양관리단  46229 ]
[zipcode=]제주 제주시 건입동 현대아파트  46230 ]
[zipcode=]제주 제주시 건입동 1∼886 46231 ]
[zipcode=]제주 제주시 건입동 887∼920 46232 ]
[zipcode=]제주 제주시 건입동 921∼982 46233 ]
[zipcode=]제주 제주시 건입동 983∼1029 46234 ]
[zipcode=]제주 제주시 건입동 1030∼1049 46235 ]
[zipcode=]제주 제주시 건입동 1050∼1448 46236 ]
[zipcode=]제주 제주시 건입동  46237 ]
[zipcode=]제주 제주시 내도동  46238 ]
[zipcode=]제주 제주시 노형동 노형뜨란채아파트  46239 ]
[zipcode=]제주 제주시 노형동 도로교통공단제주특별자치도지부  46240 ]
[zipcode=]제주 제주시 노형동 부영아파트  46241 ]
[zipcode=]제주 제주시 노형동 으뜸마을아파트  46242 ]
[zipcode=]제주 제주시 노형동 정든마을1단지아파트  46243 ]
[zipcode=]제주 제주시 노형동 정든마을3단지아파트  46244 ]
[zipcode=]제주 제주시 노형동 제주고등학교  46245 ]
[zipcode=]제주 제주시 노형동 제주우편집중국  46246 ]
[zipcode=]제주 제주시 노형동 제주제일고등학교  46247 ]
[zipcode=]제주 제주시 노형동 제주한라대학  46248 ]
[zipcode=]제주 제주시 노형동 현대해상화재보험빌딩  46249 ]
[zipcode=]제주 제주시 노형동 호텔네이버후드  46250 ]
[zipcode=]제주 제주시 노형동 1∼1019 46251 ]
[zipcode=]제주 제주시 노형동 1020∼1280 46252 ]
[zipcode=]제주 제주시 노형동 1281∼2231 46253 ]
[zipcode=]제주 제주시 노형동 2232∼2573 46254 ]
[zipcode=]제주 제주시 노형동 2574∼2585 46255 ]
[zipcode=]제주 제주시 노형동 2586∼2600 46256 ]
[zipcode=]제주 제주시 노형동 2601∼4000 46257 ]
[zipcode=]제주 제주시 노형동  46258 ]
[zipcode=]제주 제주시 도남동 국민연금공단제주지사  46259 ]
[zipcode=]제주 제주시 도남동 정부제주지방합동청사  46260 ]
[zipcode=]제주 제주시 도남동 제주세무서  46261 ]
[zipcode=]제주 제주시 도남동 제주지방우정청  46262 ]
[zipcode=]제주 제주시 도남동 1∼51 46263 ]
[zipcode=]제주 제주시 도남동 52∼325 46264 ]
[zipcode=]제주 제주시 도남동 800∼1018 46265 ]
[zipcode=]제주 제주시 도남동  46266 ]
[zipcode=]제주 제주시 도두일동 제민일보사  46267 ]
[zipcode=]제주 제주시 도두일동  46268 ]
[zipcode=]제주 제주시 도두이동  46269 ]
[zipcode=]제주 제주시 도련일동  46270 ]
[zipcode=]제주 제주시 도련이동  46271 ]
[zipcode=]제주 제주시 도평동  46272 ]
[zipcode=]제주 제주시 봉개동 한화리조트  46273 ]
[zipcode=]제주 제주시 봉개동  46274 ]
[zipcode=]제주 제주시 삼도일동 농협중앙회제주지역본부  46275 ]
[zipcode=]제주 제주시 삼도일동 한국병원  46276 ]
[zipcode=]제주 제주시 삼도일동 한라일보사  46277 ]
[zipcode=]제주 제주시 삼도일동 280∼319 46278 ]
[zipcode=]제주 제주시 삼도일동 498∼502 46279 ]
[zipcode=]제주 제주시 삼도일동 503∼534 46280 ]
[zipcode=]제주 제주시 삼도일동 535∼537 46281 ]
[zipcode=]제주 제주시 삼도일동 538∼544 46282 ]
[zipcode=]제주 제주시 삼도일동 545∼559 46283 ]
[zipcode=]제주 제주시 삼도일동 560∼569 46284 ]
[zipcode=]제주 제주시 삼도일동 570∼584 46285 ]
[zipcode=]제주 제주시 삼도일동 701∼1227 46286 ]
[zipcode=]제주 제주시 삼도일동  46287 ]
[zipcode=]제주 제주시 삼도이동 라마다프라자호텔  46288 ]
[zipcode=]제주 제주시 삼도이동 제주우체국  46289 ]
[zipcode=]제주 제주시 삼도이동 1∼56 46290 ]
[zipcode=]제주 제주시 삼도이동 57∼270 46291 ]
[zipcode=]제주 제주시 삼도이동 271∼304 46292 ]
[zipcode=]제주 제주시 삼도이동 591∼699 46293 ]
[zipcode=]제주 제주시 삼도이동 789∼858 46294 ]
[zipcode=]제주 제주시 삼도이동 859∼899 46295 ]
[zipcode=]제주 제주시 삼도이동 900∼982 46296 ]
[zipcode=]제주 제주시 삼도이동 983∼1226 46297 ]
[zipcode=]제주 제주시 삼도이동 1227∼1241 46298 ]
[zipcode=]제주 제주시 삼도이동 1242∼1262 46299 ]
[zipcode=]제주 제주시 삼도이동  46300 ]
[zipcode=]제주 제주시 삼양일동  46301 ]
[zipcode=]제주 제주시 삼양이동  46302 ]
[zipcode=]제주 제주시 삼양삼동  46303 ]
[zipcode=]제주 제주시 아라일동 제주대학교  46304 ]
[zipcode=]제주 제주시 아라일동 제주대학교병원  46305 ]
[zipcode=]제주 제주시 아라일동 주공아파트 (101∼110동) 46306 ]
[zipcode=]제주 제주시 아라일동  46307 ]
[zipcode=]제주 제주시 아라이동  46308 ]
[zipcode=]제주 제주시 연동 KBS제주방송총국  46309 ]
[zipcode=]제주 제주시 연동 KCTV제주방송  46310 ]
[zipcode=]제주 제주시 연동 MBC제주문화방송  46311 ]
[zipcode=]제주 제주시 연동 건설회관  46312 ]
[zipcode=]제주 제주시 연동 대림아파트 (101∼206동) 46313 ]
[zipcode=]제주 제주시 연동 더호텔앤베가스카지노제주  46314 ]
[zipcode=]제주 제주시 연동 동아생명빌딩  46315 ]
[zipcode=]제주 제주시 연동 로얄쇼핑  46316 ]
[zipcode=]제주 제주시 연동 삼성화재빌딩  46317 ]
[zipcode=]제주 제주시 연동 신성오피스텔  46318 ]
[zipcode=]제주 제주시 연동 제원아파트  46319 ]
[zipcode=]제주 제주시 연동 제주그랜드호텔  46320 ]
[zipcode=]제주 제주시 연동 제주웰컴센터  46321 ]
[zipcode=]제주 제주시 연동 제주지방경찰청  46322 ]
